ID,MODEM_NUMBER,STATUS,ERROR,ERROR_CODE,MSISDN,SENT,MODEM_INDEX_I2C,TIMESTAMP,NETWORK,USE_CALL,USE_SMS,IS_LOOPBACK_MSISDN,MODEM_MSISDN,MODEL,IMEI,IMSI,REGISTRATION_STATUS,OPERATOR,RAT,ARFCN,BSIC,PSC,PCI,MCC,MNC,LAC,CELL_ID,RSSI,SNR,CALL_RESULT,SMS_RESULT,LATITUDE,LONGITUDE,ALTITUDE,SESSION_NAME,SUCCESS_RATE
67050,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 11:11:26,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67051,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:11:26,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-75.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67052,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:11:26,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-74.0,-11.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67053,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:12:58,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-78.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67054,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:12:58,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-76.0,-10.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67055,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 11:12:58,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67056,4,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,4,2025-12-24 11:12:58,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67057,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:12:58,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-78.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67058,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:12:58,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-81.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67059,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:15:42,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-76.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67060,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:15:42,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-76.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67061,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2025-12-24 11:15:42,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,5110.0,,,432.0,310.0,410.0,11531.0,189843983.0,-89.0,-16.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67062,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 11:15:42,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-73.0,-7.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67063,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:15:42,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-72.0,-7.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67064,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:15:42,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,5110.0,,,432.0,310.0,410.0,11531.0,189843983.0,-80.0,-15.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67065,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:31:50,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-74.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67066,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:31:50,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-10.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67067,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 11:31:50,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67068,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2025-12-24 11:31:50,auto,1,0,0,12293320274,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-10.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67069,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:31:50,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-10.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67070,6,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,6,2025-12-24 11:31:50,auto,1,0,0,14703890674,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67071,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:34:22,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-76.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67072,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:34:22,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-77.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67073,3,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,3,2025-12-24 11:34:22,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67074,4,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,4,2025-12-24 11:34:22,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,2.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67075,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:34:22,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-74.0,-7.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67076,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:34:22,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-90.0,-6.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67077,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:35:54,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-74.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67078,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:35:54,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-10.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67079,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 11:35:54,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67080,4,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,4,2025-12-24 11:35:54,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67081,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:35:54,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-75.0,-7.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67082,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:35:54,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-75.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67083,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:38:00,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-76.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67084,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:38:00,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-77.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67085,3,ERROR,Failed to open device /dev/: [Errno 21] could not open port /dev/: [Errno 21] Is a directory: ./dev/.,-1,14049400438,0,3,2025-12-24 11:38:00,auto,1,0,0,12293320200,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67086,4,ERROR,Failed to open device /tmp/modem_04: [Errno 2] could not open port /tmp/modem_04: [Errno 2] No such file or directory: ./tmp/modem_04.,-1,14049400438,0,4,2025-12-24 11:38:00,auto,1,0,0,12293320274,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67087,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:38:00,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-9.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67088,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:38:00,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-10.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67089,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:39:52,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-75.0,-7.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67090,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:39:52,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-74.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67091,3,IDLE,Modem is not connected: 4 (Unknown),-22,14049400438,0,3,2025-12-24 11:39:52,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,4.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67092,4,IDLE,Modem is not connected: 4 (Unknown),-22,14049400438,0,4,2025-12-24 11:39:52,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,4.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67093,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:39:52,auto,1,0,0,14706128781,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67094,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:39:52,auto,1,0,0,14703890674,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-90.0,-7.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67095,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:41:58,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-79.0,-9.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67096,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:41:58,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-73.0,-10.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67097,3,ERROR,Failed to open device /dev/: [Errno 21] could not open port /dev/: [Errno 21] Is a directory: ./dev/.,-1,14049400438,0,3,2025-12-24 11:41:58,auto,1,0,0,12293320200,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67098,4,ERROR,Failed to open device /tmp/modem_04: [Errno 2] could not open port /tmp/modem_04: [Errno 2] No such file or directory: ./tmp/modem_04.,-1,14049400438,0,4,2025-12-24 11:41:58,auto,1,0,0,12293320274,,,,,,,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67099,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:41:58,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-77.0,-3.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67100,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:41:58,auto,1,0,0,14703890674,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-73.0,-11.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67101,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2025-12-24 11:43:30,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-82.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67102,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2025-12-24 11:43:30,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-8.0,"[""OK"", ""OK""]",,32.98727,-82.59281,0.0,Garage,100.0
67103,3,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,3,2025-12-24 11:43:30,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67104,4,IDLE,Modem is not connected: 3 (Registration denied),-22,14049400438,0,4,2025-12-24 11:43:30,auto,1,0,0,12293320274,Quectel EG25,867929069322826.0,310410446625086.0,3.0,,,,,,,,,,,,,[],,32.98727,-82.59281,0.0,Garage,0.0
67105,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2025-12-24 11:43:30,auto,1,0,0,14706128781,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,232.0,310.0,260.0,30507.0,35669763.0,-72.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67106,6,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,6,2025-12-24 11:43:30,auto,1,0,0,14703890674,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,5035.0,,,410.0,310.0,260.0,30507.0,35669783.0,-79.0,-8.0,"[""FAIL"", ""FAIL""]",,32.98727,-82.59281,0.0,Garage,0.0
67107,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-12 14:58:46,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-78.0,-16.0,"[""OK"", ""FAIL""]",,33.03517,-83.93677,0.0,Garage,50.0
67108,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-12 14:58:46,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,LTE,2225.0,,,375.0,310.0,260.0,30497.0,43420929.0,-81.0,-13.0,"[""OK"", ""FAIL""]",,33.03517,-83.93677,0.0,Garage,50.0
67109,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-12 14:58:46,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-75.0,-15.0,"[""OK"", ""OK""]",,33.03517,-83.93677,0.0,Garage,100.0
67110,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-12 14:58:46,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,LTE,2535.0,,,50.0,310.0,410.0,11533.0,187244035.0,-76.0,-16.0,"[""OK"", ""OK""]",,33.03517,-83.93677,0.0,Garage,100.0
67111,5,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,5,2026-01-12 14:58:46,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,2.0,,,,,,,,,,,,,[],,33.03517,-83.93677,0.0,Garage,0.0
67112,6,IDLE,"Modem is not connected: 2 (Not registered, but ME is currently searching a new operator to register to)",-22,14049400438,0,6,2026-01-12 14:58:46,auto,1,0,0,14703890674,Quectel EG25,867929069250944.0,311480112618251.0,2.0,,,,,,,,,,,,,[],,33.03517,-83.93677,0.0,Garage,0.0
67113,1,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,1,2026-01-21 09:27:43,auto,1,0,0,12298099213,Quectel EG25,867929068550195.0,310260429109979.0,1.0,T-Mobile,GSM,588.0,9.0,,,310.0,260.0,100.0,100.0,-88.0,0.0,"[""FAIL"", ""FAIL""]",,33.24723,-82.95073,0.0,Garage,0.0
67114,2,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,2,2026-01-21 09:27:43,auto,1,0,0,12298099201,Quectel EG25,867929069278846.0,310260429110690.0,1.0,T-Mobile,GSM,588.0,9.0,,,310.0,260.0,100.0,100.0,-89.0,0.0,"[""FAIL"", ""FAIL""]",,33.24723,-82.95073,0.0,Garage,0.0
67115,3,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,3,2026-01-21 09:27:43,auto,1,0,0,12293320200,Quectel EG25,867929069322826.0,310410446625086.0,1.0,AT&T,GSM,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.24723,-82.95073,0.0,Garage,0.0
67116,4,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,4,2026-01-21 09:27:43,auto,1,0,0,12293320274,Quectel EG25,867929068549957.0,310410458692547.0,1.0,AT&T,GSM,,,,,,,,,,,"[""FAIL"", ""FAIL""]",,33.24723,-82.95073,0.0,Garage,0.0
67117,5,IDLE,"Timeout to receive expected response [.CONNECT., .BUSY., .NO CARRIER., .NO ANSWER.] to command Dial",-12,14049400438,0,5,2026-01-21 09:27:43,auto,1,0,0,14706128781,Quectel EG25,867929068549221.0,311480117211386.0,1.0,Verizon ,LTE,5230.0,,,264.0,311.0,480.0,44580.0,44593665.0,-84.0,-9.0,"[""OK"", ""OK""]",,33.24723,-82.95073,0.0,Garage,100.0
